network_id,community_user,community_referenced,id,original_tweet,translated_text,model_score,negativity_score_reviewer1,negativity_score_reviewer2,negativity_score_reviewer3
refugees,6,1,1459633236452196359,"@BJChippindale @glinch72 @FlowerandFist @Veritatem2021 @Robert76907841 @TheKingsTrigger @flyonthewall182 @ClimateSkeptic4 @BubbasRanch @Gordon_DHG @butchhackett @B_Bolshevik100 @Spencerfletch0 @FriendsOScience @Climate_Takes @ejwwest @Roark_Architect @WReynolds20 @richmclean24 @samphireisland @BrknMan @OscarsWild1 @Kenneth72712993 @LouisCy72344053 @LunusOfGayTakes @jpgcrowley @Lo_VVriter @JohnDublin10 @TomPlesier @MikeDel21893959 @RoyPentland @variegated2 @OG_Advisors @aSinister @InaneDragon @AnsgarTOdinson @roger_clague @OzzmanOsgood @obannan @MartinJBern @JR4_Truth @odyssey_bow @automatrix66_KC @GlennCarr6 @Jaisans @BointonGiles @JamesHT @Robertchef77 @aldavidson99 @mentalmal1 your house is TOO BIG and uses too much fossil fuel compared to refugee camps slums  tents shelters  and the average house in India, China, and most of the non-Western world  Why are YOU so PRIVILEGED to use more carbon than others who share the same PLANET",your house is TOO BIG and uses too much fossil fuel compared to refugee camps slums tents shelters and the average house in India China and most of the nonWestern world Why are YOU so PRIVILEGED to use more carbon than others who share the same PLANET,0.915586769580841,0.2,0.3,0.8
cop27,1,0,1589485166439059456,Lots of talk about #COP27 but if we don’t solve the issues around our species continued growth we won’t stop the #ClimateCrisis &amp; the destruction of our #environment. We reach 8 billion people on 15th Nov❗️ See @PopnMatters website for details &amp; answers ,Lots of talk about but if we don’t solve the issues around our species continued growth we won’t stop the and the destruction of our  We reach  billion people on th Nov See website for details and answers,0.526433229446411,0.8,0.6,0.3
ipcc,0,1,1638589916920651780,@JustinGrant923 @philbaylisss @Veritatem2021 @rln_nelson @ChrisBBacon3 @Kenneth72712993 @NoelTurner194 @shicks_sam @bomac_macbo @jimdtweet @freddie07068768 @pauladamsalber1 @onefromtexas @TWTThisIsNow @starkicus @nolancarlton3 @NomadicQuantum @ChrisManuell @Moderna5G_666 @Michael_D_Crow @SZOMB @BubbasRanch @MikeDel21893959 @Vlaamse_Zaak @nxgrs73 @CrispyCX @CDMarshall7 @aSinister @variegated2 @WayneAllanH @6lennybravo @priscian @Librumtinia @mugger124 @NewNormality20 @dan613 @MartinJBern @GlennCarr6 @Jeffrey75327765 @la6uoa @MedBennett @automatrix66_KC @0Sundance @Narvuntien @Matt_Clough @Jagster20548365 @Grimasaur @ponycar06 @njbtweet @aaa21usa Approximately 3.3 to 3.6 billion people live in contexts that are highly vulnerable to climate change (high confidence). A high proportion of species is vulnerable to climate change (high confidence). Human and ecosystem vulnerability are interdependent (high confidence). IPCC,Approximately  to  billion people live in contexts that are highly vulnerable to climate change high confidence A high proportion of species is vulnerable to climate change high confidence Human and ecosystem vulnerability are interdependent high confidence IPCC,0.368274450302124,0.3,0.1,0.2
ipcc,1,0,1637874251767193601,"@lilifuhr @antonioguterres @IPCC_CH @ciel_tweets @fossiltreaty There are crucial, eye-opening facts about CO2 and global warming with authoritative supporting citations people need to know and understand at:    Facts that undermine climate activists' case and agenda. Please read, and please retweet.",There are crucial eyeopening facts about CO and global warming with authoritative supporting citations people need to know and understand at Facts that undermine climate activists case and agenda Please read and please retweet,0.112183712422848,0.4,0.3,0.6
donana,0,1,1651565784043253770,@Mariaf522 @VSinkevicius @RamonFPM @Teresaribera @ManfredWeber @IratxeGarper @DolorsMM @EU_Commission Th Spanish government should have done all the infrastructure needed to grant  water to Doñana and the surrounding area. Can’t blame the regional government that has to protect the park but also find solution for the economy of the municipalities of the area,Th Spanish government should have done all the infrastructure needed to grant water to Doñana and the surrounding area Can’t blame the regional government that has to protect the park but also find solution for the economy of the municipalities of the area,0.175079688429832,0.2,0.1,0.3
ipcc,1,0,1637814014435639297,"@JunkScience @IPCC_CH you e been predicting the world will end or some major disaster will happen for years… &amp; guess what - it hasn’t! Your manipulating data, modelling worse case scenarios &amp; we’ve had enough of the BS! #ClimateScam",you e been predicting the world will end or some major disaster will happen for years… and guess what  it hasn’t Your manipulating data modelling worse case scenarios and we’ve had enough of the BS,0.850704967975616,0.7,0.4,0.9
donana,1,0,1412037525905063936,"Más de 1 semana después @CarmenCrespoPP @AgriculturAnd aun no han explicado qué harán para cumplir la sentencia europea y salvar #Doñana, no solo es trabajo d @mitecogob @Teresaribera. Todas administraciones deben poner su trbj en ese objetivo @WWFespana ",More than week later they have not yet explained what they will do to meet the European sentence and save not only all administrations should put their TRBJ in that goal,0.348393470048904,0.2,0.2,0.6
donana,1,0,1486727353753485318,"@Papitafritita @ec_svq @HuellasSevilla Antiguamente el Guadiamar llegaba hasta Laelia. En rojo, los restos del puerto fluvial. Ahí cargaban los metales de Riotinto y Aznalcóllar en barcos, bajaban hasta Scipión (Chipiona) pasando por Atlántida (Doñana) y enfilaban al viejo mundo por el Mediterráneo. ","Formerly the Guadiamar reached the remains of the river port there, there they loaded the metals of Riotinto and Aznalcóllar in ships went down to Scipión Chipiona passing through Atlantida Doñana and cooled the old world through the Mediterranean",0.0308157708495855,0.2,0.1,0
refugees,1,6,1517930761806135298,"@AuroriaTwittori @25_cycle @MartinJBern @johnlar67449223 @Willy1000 @ChrisBBacon3 @mikeworkman @Veritatem2021 @DGinCheshire @Climatehope2 @TWTThisIsNow @BointonGiles @TobyRayEnglish @Jaisans @JimBowersclimb @3GHtweets @RushhourP @Ceist8 @EthonRaptor @Willard1951 @Anvndarnamn5 @BailFund_Brawl @AristotleMrs @gstrandberg1 @ncdave4life @ItsTheAtmospher @Jakegsm @ammocrypta @EricWil06256732 @DTGvmd @wille99 @PaulDFarrar @TheDisproof @Data79504085 @Hji45519156 @KCTaz @Valja46Zhark5 @drochir_thonnuk @paulp1232 @ShroedingerBird @J0aquIm_B4rb0s4 @Sky48115666 @0Sundance @BradPKeyes @DoesThisW0rk @FD2you @S_D_Mannix @glinch72 @JustThi30117912 @B_Bolshevik100 It ain’t us privileged First World folks that’ll be dying  We will be increasingly “inconvenienced” by things like rising food prices, climate refugees, etc  I’m sure it’ll be mostly non-lethal for us, the privileged  Not sure about the generations to come, though",It ain’t us privileged First World folks that’ll be dying We will be increasingly “inconvenienced” by things like rising food prices climate refugees etc I’m sure it’ll be mostly nonlethal for us the privileged Not sure about the generations to come though,0.599595487117767,0.2,0.3,0.6
cop27,1,0,1591362233610956800,@SophiaKianni @UN @UNFCCC Wow great. Can I ask a simple question? Did you travel to COP27 by a) Plane b) Train c) Automobile or d) Sail boat.  It’s a very simple question because if the answer is anything but d) then you are just part of the problem and a hypocrite. 400 private jets at COP27 - really!,Wow great Can I ask a simple question Did you travel to COP by a Plane b Train c Automobile or d Sail boat It’s a very simple question because if the answer is anything but d then you are just part of the problem and a hypocrite  private jets at COP  really,0.617611646652222,0.3,0.6,0.8
refugees,6,1,1259029655216103425,"@WReynolds20 @jgorman2424 @jimdtweet @BubbasRanch @caerbannog666 @priscian @redforged42 @Dcoronata @rln_nelson @stevenmosher @evileconboy @TWTThisIsNow @jwickers @MartinJBern @KSulza @DCottrell1956 @robhon_ @StormSignalSA @MonkeyMyBack @DawnTJ90 @hobbit179 @KCTaz @GreyTonka @Kenneth72712993 @RushHou72450057 @tracemetalclean @ladyspat1 @Andrewemcameron @Climatehope2 @RushhourP @AtomsksSanakan @kjell_yvik @spock246 @notGHGs @ItsTheAtmospher @struikmans @RedDragonFly19 @MassiMassian @CrispyCX @quieroserabuela @BernardoVerda @chriscartw83 @AltUS_ARC @POLICEMATRIX @jstrgman @CharlesDarwinTX @TheClimateHawk @Lunatic__Fringe 3/3  Other weapons include: elimination of the FF industry, carbon taxes, climate migrants, Roxham Road fake refugees, MSM receiving govt perks through the @CMF_FMC or direct tax payments to the Can't Balance Coverage network (aka @CBCNews ), pro-abortion at home + abroad, etc", Other weapons include elimination of the FF industry carbon taxes climate migrants Roxham Road fake refugees MSM receiving govt perks through the or direct tax payments to the Cant Balance Coverage network aka  proabortion at home  abroad etc,0.576747417449951,0.4,0.3,0.3
refugees,6,1,1168625000179535872,"@RonCrunt @JWSpry @AndrewHumes3 @CogitoErgoSumAu @JimDPhoto @drwaheeduddin @kapboy59 @zwitschermaus2 @Pen2Paper43 @WeiZhangAtmos @SimoMCFC @Farmer3086 @PMgeezer @saunatonttu3 @JaggerMickOZ @UlaLomu @AltUS_ARC @FrackerDave @TammyJParadis @HorribleHorrie2 @sharpfang @rogier_1972 @BarbaraMcK42 @mentalmal1 @ClimatismBlog @google__ads @adoolan34 @faznet @GretaThunberg @GillesnFio @HVACPerformance @largest_steve @Gazzagunna @UN @RyanMaue @ScottMorrisonMP @realDonaldTrump The @UN is deeply invested in the refugee crisis.  Investigate whether the @UN is exploiting situation to increase its presence; 9 new offices? Costs?  Article makes clear: Organized crime &amp; violence are causes of people fleeing the region. So, NOT climate.",The is deeply invested in the refugee crisis Investigate whether the is exploiting situation to increase its presence  new offices Costs Article makes clear Organized crime and violence are causes of people fleeing the region So NOT climate,0.327063977718353,0.6,0.2,0.6
refugees,1,6,1056317675247288320,"@eachus @tan123 We have a vast new vocabulary, to guide you to stories.    500-year storm, Super Typhoon, Thundersnow, Rain Bomb, climate refugee, Omega Blocking Pattern, ‘stuck weather’, Arctic Amplification, 100-year flood, Mega-Drought, record wind, mass heat death, heat and grain yields...🖖",We have a vast new vocabulary to guide you to stories year storm Super Typhoon Thundersnow Rain Bomb climate refugee Omega Blocking Pattern ‘stuck weather’ Arctic Amplification year flood MegaDrought record wind mass heat death heat and grain yields,0.0792295113205909,0.4,0.4,0.5
ipcc,0,1,1637811356320559114,@Soothsa12801949 @tan123 @IPCC_CH When he starts off with a declaration of “…CO2 absorb the earth’s infrared radiation and convert it to heat…” I am convinced that he has limited idea of what they are saying.,When he starts off with a declaration of “…CO absorb the earth’s infrared radiation and convert it to heat…” I am convinced that he has limited idea of what they are saying,0.470718741416931,0.2,0.1,0.5
ipcc,0,1,1638849545370058752,"@TalkTV @JuliaHB1 @RossjournoClark Julia seems unaware that heatpumps work so well that Norwegians (a colder country than the UK) are buying them fast. Julia pretended she had read the IPCC report once, didn't go well for her  #ClimateBrawl ",Julia seems unaware that heatpumps work so well that Norwegians a colder country than the UK are buying them fast Julia pretended she had read the IPCC report once didnt go well for her,0.681398868560791,0.2,0.2,0.7
cop27,0,1,1592334297406779393,@MargTokar @UCPCaucus i guess she hasn't heard how we rate 58 out of the 63 countries at COP27 and how europe doesn't want alberta gas.  they want to focus on renewables only. apparently no oe wants our fossil fuels. hey! why ARE our vehicles and our houses so huge. some at COPS27 have mentioned that.,i guess she hasnt heard how we rate  out of the  countries at COP and how europe doesnt want alberta gas they want to focus on renewables only apparently no oe wants our fossil fuels hey why ARE our vehicles and our houses so huge some at COPS have mentioned that,0.799804508686066,0.4,0.5,0.4
ipcc,1,0,1638514899541213186,"@AlthausMH @IPCC_CH @Kako_line @ASN @forum_nucleaire @valmasdel Rappelons quelques vérités scientifiques bien établies.  1- Il y a déjà eu des accidents nucléaires avec fusion partielle de cœur en France. Et personne ne s'en souvient. C'est dire comme c'était grave ! #ironie  Pourtant, tout est sur Wikipedia et le site de l'INA !","Let us recall some well -established scientific truths There have already been nuclear accidents with partial fusion of heart in France and no one remembers it is saying as it was serious, however everything is on Wikipedia and the Lina site",0.427871972322464,0.2,0.3,0.2
